stationID;date;year;month;day;hour;temperature;relativeHumidity
35165000;10/02/19 0:59;2019;2;10;0;8.8;59.80
35165000;10/02/19 1:59;2019;2;10;1;8.9;59.82
35165000;10/02/19 2:59;2019;2;10;2;8.5;58.29
35165000;10/02/19 3:59;2019;2;10;3;8.9;57.29
35165000;10/02/19 4:59;2019;2;10;4;9.41;58.26
35165000;10/02/19 5:59;2019;2;10;5;9.42;59.21
35165000;10/02/19 6:59;2019;2;10;6;10.27;63.22
35165000;10/02/19 7:59;2019;2;10;7;12.23;65.21
35165000;10/02/19 8:59;2019;2;10;8;14.27;54.29
35165000;10/02/19 9:59;2019;2;10;9;16.42;40.201
35165000;10/02/19 10:59;2019;2;10;10;16.43;40.206
35165000;10/02/19 11:59;2019;2;10;11;17.21;41.21
35165000;10/02/19 12:59;2019;2;10;12;16.7;43.22
35165000;10/02/19 13:59;2019;2;10;13;16.9;40.28
35165000;10/02/19 14:59;2019;2;10;14;16.5;48.23
35165000;10/02/19 15:59;2019;2;10;15;15.23;54.20
35165000;10/02/19 16:59;2019;2;10;16;14.22;60.24
35165000;10/02/19 17:59;2019;2;10;17;10.24;74.26
35165000;10/02/19 18:59;2019;2;10;18;9.155;79.21
35165000;10/02/19 19:59;2019;2;10;19;9.159;76.44
35165000;10/02/19 20:59;2019;2;10;20;8.312;76.45
35165000;10/02/19 21:59;2019;2;10;21;8.320;77.25
35165000;10/02/19 22:59;2019;2;10;22;7.24;81.22
35165000;10/02/19 23:59;2019;2;10;23;8.8;73.26
35165000;11/02/19 0:59;2019;2;11;0;8.8;69.21
35165000;11/02/19 1:59;2019;2;11;1;8.9;60.28
35165000;11/02/19 2:59;2019;2;11;2;8.5;59.29
35165000;11/02/19 3:59;2019;2;11;3;8.9;64.22
35165000;11/02/19 4:59;2019;2;11;4;9.43;68.25
35165000;11/02/19 5:59;2019;2;11;5;9.44;73.20
35165000;11/02/19 6:59;2019;2;11;6;10.28;62.25
35165000;11/02/19 7:59;2019;2;11;7;12.24;58.26
35165000;11/02/19 8:59;2019;2;11;8;14.28;56.21
35165000;11/02/19 9:59;2019;2;11;9;16.44;51.26
35165000;11/02/19 10:59;2019;2;11;10;16.45;46.75
35165000;11/02/19 11:59;2019;2;11;11;17.22;46.77
35165000;11/02/19 12:59;2019;2;11;12;16.7;52.27
35165000;11/02/19 13:59;2019;2;11;13;16.9;55.29
35165000;11/02/19 14:59;2019;2;11;14;16.5;56.28
35165000;11/02/19 15:59;2019;2;11;15;15.24;64.21
35165000;11/02/19 16:59;2019;2;11;16;14.23;56.27
35165000;11/02/19 17:59;2019;2;11;17;10.25;74.27
35165000;11/02/19 18:59;2019;2;11;18;9.163;78.21
35165000;11/02/19 19:59;2019;2;11;19;9.167;79.153
35165000;11/02/19 20:59;2019;2;11;20;8.29;79.157
35165000;11/02/19 21:59;2019;2;11;21;9.20;77.20
35165000;11/02/19 22:59;2019;2;11;22;7.25;76.20
35165000;11/02/19 23:59;2019;2;11;23;8.8;67.29
35165000;12/02/19 0:59;2019;2;12;0;8.8;59.84
35165000;12/02/19 1:59;2019;2;12;1;8.9;59.86
35165000;12/02/19 2:59;2019;2;12;2;8.5;58.30
35165000;12/02/19 3:59;2019;2;12;3;8.9;57.30
35165000;12/02/19 4:59;2019;2;12;4;9.43;58.27
35165000;12/02/19 5:59;2019;2;12;5;9.44;59.22
35165000;12/02/19 6:59;2019;2;12;6;10.28;63.23
35165000;12/02/19 7:59;2019;2;12;7;12.24;65.22
35165000;12/02/19 8:59;2019;2;12;8;14.28;54.30
35165000;12/02/19 9:59;2019;2;12;9;16.44;40.211
35165000;12/02/19 10:59;2019;2;12;10;16.45;40.216
35165000;12/02/19 11:59;2019;2;12;11;17.22;41.22
35165000;12/02/19 12:59;2019;2;12;12;16.7;43.23
35165000;12/02/19 13:59;2019;2;12;13;16.9;40.29
35165000;12/02/19 14:59;2019;2;12;14;16.5;48.24
35165000;12/02/19 15:59;2019;2;12;15;15.24;54.21
35165000;12/02/19 16:59;2019;2;12;16;14.23;60.25
35165000;12/02/19 17:59;2019;2;12;17;10.25;74.27
35165000;12/02/19 18:59;2019;2;12;18;9.163;79.22
35165000;12/02/19 19:59;2019;2;12;19;9.167;76.46
35165000;12/02/19 20:59;2019;2;12;20;8.328;76.47
35165000;12/02/19 21:59;2019;2;12;21;8.336;77.26
35165000;12/02/19 22:59;2019;2;12;22;7.25;81.23
35165000;12/02/19 23:59;2019;2;12;23;8.8;73.27
35165000;13/02/19 0:59;2019;2;13;0;8.8;69.22
35165000;13/02/19 1:59;2019;2;13;1;8.9;60.29
35165000;13/02/19 2:59;2019;2;13;2;8.5;59.30
35165000;13/02/19 3:59;2019;2;13;3;8.9;64.23
35165000;13/02/19 4:59;2019;2;13;4;9.45;68.26
35165000;13/02/19 5:59;2019;2;13;5;9.46;73.21
35165000;13/02/19 6:59;2019;2;13;6;10.29;62.26
35165000;13/02/19 7:59;2019;2;13;7;12.25;58.27
35165000;13/02/19 8:59;2019;2;13;8;14.29;56.22
35165000;13/02/19 9:59;2019;2;13;9;16.46;51.27
35165000;13/02/19 10:59;2019;2;13;10;16.47;46.79
35165000;13/02/19 11:59;2019;2;13;11;17.23;46.81
35165000;13/02/19 12:59;2019;2;13;12;16.7;52.28
35165000;13/02/19 13:59;2019;2;13;13;16.9;55.30
35165000;13/02/19 14:59;2019;2;13;14;16.5;56.29
35165000;13/02/19 15:59;2019;2;13;15;15.25;64.22
35165000;13/02/19 16:59;2019;2;13;16;14.24;56.28
35165000;13/02/19 17:59;2019;2;13;17;10.26;74.28
35165000;13/02/19 18:59;2019;2;13;18;9.171;78.22
35165000;13/02/19 19:59;2019;2;13;19;9.175;79.161
35165000;13/02/19 20:59;2019;2;13;20;8.30;79.165
35165000;13/02/19 21:59;2019;2;13;21;9.21;77.21
35165000;13/02/19 22:59;2019;2;13;22;7.26;76.21
35165000;13/02/19 23:59;2019;2;13;23;8.8;67.30
35165000;14/02/19 0:59;2019;2;14;0;8.8;59.88
35165000;14/02/19 1:59;2019;2;14;1;8.9;59.90
35165000;14/02/19 2:59;2019;2;14;2;8.5;58.31
35165000;14/02/19 3:59;2019;2;14;3;8.9;57.31
35165000;14/02/19 4:59;2019;2;14;4;9.45;58.28
35165000;14/02/19 5:59;2019;2;14;5;9.46;59.23
35165000;14/02/19 6:59;2019;2;14;6;10.29;63.24
35165000;14/02/19 7:59;2019;2;14;7;12.25;65.23
35165000;14/02/19 8:59;2019;2;14;8;14.29;54.31
35165000;14/02/19 9:59;2019;2;14;9;16.46;40.221
35165000;14/02/19 10:59;2019;2;14;10;16.47;40.226
35165000;14/02/19 11:59;2019;2;14;11;17.23;41.23
35165000;14/02/19 12:59;2019;2;14;12;16.7;43.24
35165000;14/02/19 13:59;2019;2;14;13;16.9;40.30
35165000;14/02/19 14:59;2019;2;14;14;16.5;48.25
35165000;14/02/19 15:59;2019;2;14;15;15.25;54.22
35165000;14/02/19 16:59;2019;2;14;16;14.24;60.26
35165000;14/02/19 17:59;2019;2;14;17;10.26;74.28
35165000;14/02/19 18:59;2019;2;14;18;9.171;79.23
35165000;14/02/19 19:59;2019;2;14;19;9.175;76.48
35165000;14/02/19 20:59;2019;2;14;20;8.344;76.49
35165000;14/02/19 21:59;2019;2;14;21;8.352;77.27
35165000;14/02/19 22:59;2019;2;14;22;7.26;81.24
35165000;14/02/19 23:59;2019;2;14;23;8.8;73.28
35165000;15/02/19 0:59;2019;2;15;0;8.8;69.23
35165000;15/02/19 1:59;2019;2;15;1;8.9;60.30
35165000;15/02/19 2:59;2019;2;15;2;8.5;59.31
35165000;15/02/19 3:59;2019;2;15;3;8.9;64.24
35165000;15/02/19 4:59;2019;2;15;4;9.47;68.27
35165000;15/02/19 5:59;2019;2;15;5;9.48;73.22
35165000;15/02/19 6:59;2019;2;15;6;10.30;62.27
35165000;15/02/19 7:59;2019;2;15;7;12.26;58.28
35165000;15/02/19 8:59;2019;2;15;8;14.30;56.23
35165000;15/02/19 9:59;2019;2;15;9;16.48;51.28
35165000;15/02/19 10:59;2019;2;15;10;16.49;46.83
35165000;15/02/19 11:59;2019;2;15;11;17.24;46.85
35165000;15/02/19 12:59;2019;2;15;12;16.7;52.29
35165000;15/02/19 13:59;2019;2;15;13;16.9;55.31
35165000;15/02/19 14:59;2019;2;15;14;16.5;56.30
35165000;15/02/19 15:59;2019;2;15;15;15.26;64.23
35165000;15/02/19 16:59;2019;2;15;16;14.25;56.29
35165000;15/02/19 17:59;2019;2;15;17;10.27;74.29
35165000;15/02/19 18:59;2019;2;15;18;9.179;78.23
35165000;15/02/19 19:59;2019;2;15;19;9.183;79.169
35165000;15/02/19 20:59;2019;2;15;20;8.31;79.173
35165000;15/02/19 21:59;2019;2;15;21;9.22;77.22
35165000;15/02/19 22:59;2019;2;15;22;7.27;76.22
35165000;15/02/19 23:59;2019;2;15;23;8.8;67.31
35165000;16/02/19 0:59;2019;2;16;0;8.8;59.92
35165000;16/02/19 1:59;2019;2;16;1;8.9;59.94
35165000;16/02/19 2:59;2019;2;16;2;8.5;58.32
35165000;16/02/19 3:59;2019;2;16;3;8.9;57.32
35165000;16/02/19 4:59;2019;2;16;4;9.47;58.29
35165000;16/02/19 5:59;2019;2;16;5;9.48;59.24
35165000;16/02/19 6:59;2019;2;16;6;10.30;63.25
35165000;16/02/19 7:59;2019;2;16;7;12.26;65.24
35165000;16/02/19 8:59;2019;2;16;8;14.30;54.32
35165000;16/02/19 9:59;2019;2;16;9;16.48;40.231
35165000;16/02/19 10:59;2019;2;16;10;16.49;40.236
35165000;16/02/19 11:59;2019;2;16;11;17.24;41.24
35165000;16/02/19 12:59;2019;2;16;12;16.7;43.25
35165000;16/02/19 13:59;2019;2;16;13;16.9;40.31
35165000;16/02/19 14:59;2019;2;16;14;16.5;48.26
35165000;16/02/19 15:59;2019;2;16;15;15.26;54.23
35165000;16/02/19 16:59;2019;2;16;16;14.25;60.27
35165000;16/02/19 17:59;2019;2;16;17;10.27;74.29
35165000;16/02/19 18:59;2019;2;16;18;9.179;79.24
35165000;16/02/19 19:59;2019;2;16;19;9.183;76.50
35165000;16/02/19 20:59;2019;2;16;20;8.360;76.51
35165000;16/02/19 21:59;2019;2;16;21;8.368;77.28
35165000;16/02/19 22:59;2019;2;16;22;7.27;81.25
35165000;16/02/19 23:59;2019;2;16;23;8.8;73.29
35165000;17/02/19 0:59;2019;2;17;0;8.8;69.24
35165000;17/02/19 1:59;2019;2;17;1;8.9;60.31
35165000;17/02/19 2:59;2019;2;17;2;8.5;59.32
35165000;17/02/19 3:59;2019;2;17;3;8.9;64.25
35165000;17/02/19 4:59;2019;2;17;4;9.49;68.28
35165000;17/02/19 5:59;2019;2;17;5;9.50;73.23
35165000;17/02/19 6:59;2019;2;17;6;10.31;62.28
35165000;17/02/19 7:59;2019;2;17;7;12.27;58.29
35165000;17/02/19 8:59;2019;2;17;8;14.31;56.24
35165000;17/02/19 9:59;2019;2;17;9;16.50;51.29
35165000;17/02/19 10:59;2019;2;17;10;16.51;46.87
35165000;17/02/19 11:59;2019;2;17;11;17.25;46.89
35165000;17/02/19 12:59;2019;2;17;12;16.7;52.30
35165000;17/02/19 13:59;2019;2;17;13;16.9;55.32
35165000;17/02/19 14:59;2019;2;17;14;16.5;56.31
35165000;17/02/19 15:59;2019;2;17;15;15.27;64.24
35165000;17/02/19 16:59;2019;2;17;16;14.26;56.30
35165000;17/02/19 17:59;2019;2;17;17;10.28;74.30
35165000;17/02/19 18:59;2019;2;17;18;9.187;78.24
35165000;17/02/19 19:59;2019;2;17;19;9.191;79.177
35165000;17/02/19 20:59;2019;2;17;20;8.32;79.181
35165000;17/02/19 21:59;2019;2;17;21;9.23;77.23
35165000;17/02/19 22:59;2019;2;17;22;7.28;76.23
35165000;17/02/19 23:59;2019;2;17;23;8.8;67.32
35165000;18/02/19 0:59;2019;2;18;0;8.8;59.96
35165000;18/02/19 1:59;2019;2;18;1;8.9;59.98
35165000;18/02/19 2:59;2019;2;18;2;8.5;58.33
35165000;18/02/19 3:59;2019;2;18;3;8.9;57.33
35165000;18/02/19 4:59;2019;2;18;4;9.49;58.30
35165000;18/02/19 5:59;2019;2;18;5;9.50;59.25
35165000;18/02/19 6:59;2019;2;18;6;10.31;63.26
35165000;18/02/19 7:59;2019;2;18;7;12.27;65.25
35165000;18/02/19 8:59;2019;2;18;8;14.31;54.33
35165000;18/02/19 9:59;2019;2;18;9;16.50;40.241
35165000;18/02/19 10:59;2019;2;18;10;16.51;40.246
35165000;18/02/19 11:59;2019;2;18;11;17.25;41.25
35165000;18/02/19 12:59;2019;2;18;12;16.7;43.26
35165000;18/02/19 13:59;2019;2;18;13;16.9;40.32
35165000;18/02/19 14:59;2019;2;18;14;16.5;48.27
35165000;18/02/19 15:59;2019;2;18;15;15.27;54.24
35165000;18/02/19 16:59;2019;2;18;16;14.26;60.28
35165000;18/02/19 17:59;2019;2;18;17;10.28;74.30
35165000;18/02/19 18:59;2019;2;18;18;9.187;79.25
35165000;18/02/19 19:59;2019;2;18;19;9.191;76.52
35165000;18/02/19 20:59;2019;2;18;20;8.376;76.53
35165000;18/02/19 21:59;2019;2;18;21;8.384;77.29
35165000;18/02/19 22:59;2019;2;18;22;7.28;81.26
35165000;18/02/19 23:59;2019;2;18;23;8.8;73.30
35165000;19/02/19 0:59;2019;2;19;0;8.8;69.25
35165000;19/02/19 1:59;2019;2;19;1;8.9;60.32
35165000;19/02/19 2:59;2019;2;19;2;8.5;59.33
35165000;19/02/19 3:59;2019;2;19;3;8.9;64.26
35165000;19/02/19 4:59;2019;2;19;4;9.51;68.29
35165000;19/02/19 5:59;2019;2;19;5;9.52;73.24
35165000;19/02/19 6:59;2019;2;19;6;10.32;62.29
35165000;19/02/19 7:59;2019;2;19;7;12.28;58.30
35165000;19/02/19 8:59;2019;2;19;8;14.32;56.25
35165000;19/02/19 9:59;2019;2;19;9;16.52;51.30
35165000;19/02/19 10:59;2019;2;19;10;16.53;46.91
35165000;19/02/19 11:59;2019;2;19;11;17.26;46.93
35165000;19/02/19 12:59;2019;2;19;12;16.7;52.31
35165000;19/02/19 13:59;2019;2;19;13;16.9;55.33
35165000;19/02/19 14:59;2019;2;19;14;16.5;56.32
35165000;19/02/19 15:59;2019;2;19;15;15.28;64.25
35165000;19/02/19 16:59;2019;2;19;16;14.27;56.31
35165000;19/02/19 17:59;2019;2;19;17;10.29;74.31
35165000;19/02/19 18:59;2019;2;19;18;9.195;78.25
35165000;19/02/19 19:59;2019;2;19;19;9.199;79.185
35165000;19/02/19 20:59;2019;2;19;20;8.33;79.189
35165000;19/02/19 21:59;2019;2;19;21;9.24;77.24
35165000;19/02/19 22:59;2019;2;19;22;7.29;76.24
35165000;19/02/19 23:59;2019;2;19;23;8.8;67.33
35165000;20/02/19 0:59;2019;2;20;0;8.8;59.100
35165000;20/02/19 1:59;2019;2;20;1;8.9;59.102
35165000;20/02/19 2:59;2019;2;20;2;8.5;58.34
35165000;20/02/19 3:59;2019;2;20;3;8.9;57.34
35165000;20/02/19 4:59;2019;2;20;4;9.51;58.31
35165000;20/02/19 5:59;2019;2;20;5;9.52;59.26
35165000;20/02/19 6:59;2019;2;20;6;10.32;63.27
35165000;20/02/19 7:59;2019;2;20;7;12.28;65.26
35165000;20/02/19 8:59;2019;2;20;8;14.32;54.34
35165000;20/02/19 9:59;2019;2;20;9;16.52;40.251
35165000;20/02/19 10:59;2019;2;20;10;16.53;40.256
35165000;20/02/19 11:59;2019;2;20;11;17.26;41.26
35165000;20/02/19 12:59;2019;2;20;12;16.7;43.27
35165000;20/02/19 13:59;2019;2;20;13;16.9;40.33
35165000;20/02/19 14:59;2019;2;20;14;16.5;48.28
35165000;20/02/19 15:59;2019;2;20;15;15.28;54.25
35165000;20/02/19 16:59;2019;2;20;16;14.27;60.29
35165000;20/02/19 17:59;2019;2;20;17;10.29;74.31
35165000;20/02/19 18:59;2019;2;20;18;9.195;79.26
35165000;20/02/19 19:59;2019;2;20;19;9.199;76.54
35165000;20/02/19 20:59;2019;2;20;20;8.392;76.55
35165000;20/02/19 21:59;2019;2;20;21;8.400;77.30
35165000;20/02/19 22:59;2019;2;20;22;7.29;81.27
35165000;20/02/19 23:59;2019;2;20;23;8.8;73.31
35165000;21/02/19 0:59;2019;2;21;0;8.8;69.26
35165000;21/02/19 1:59;2019;2;21;1;8.9;60.33
35165000;21/02/19 2:59;2019;2;21;2;8.5;59.34
35165000;21/02/19 3:59;2019;2;21;3;8.9;64.27
35165000;21/02/19 4:59;2019;2;21;4;9.53;68.30
35165000;21/02/19 5:59;2019;2;21;5;9.54;73.25
35165000;21/02/19 6:59;2019;2;21;6;10.33;62.30
35165000;21/02/19 7:59;2019;2;21;7;12.29;58.31
35165000;21/02/19 8:59;2019;2;21;8;14.33;56.26
35165000;21/02/19 9:59;2019;2;21;9;16.54;51.31
35165000;21/02/19 10:59;2019;2;21;10;16.55;46.95
35165000;21/02/19 11:59;2019;2;21;11;17.27;46.97
35165000;21/02/19 12:59;2019;2;21;12;16.7;52.32
35165000;21/02/19 13:59;2019;2;21;13;16.9;55.34
35165000;21/02/19 14:59;2019;2;21;14;16.5;56.33
35165000;21/02/19 15:59;2019;2;21;15;15.29;64.26
35165000;21/02/19 16:59;2019;2;21;16;14.28;56.32
35165000;21/02/19 17:59;2019;2;21;17;10.30;74.32
35165000;21/02/19 18:59;2019;2;21;18;9.203;78.26
35165000;21/02/19 19:59;2019;2;21;19;9.207;79.193
35165000;21/02/19 20:59;2019;2;21;20;8.34;79.197
35165000;21/02/19 21:59;2019;2;21;21;9.25;77.25
35165000;21/02/19 22:59;2019;2;21;22;7.30;76.25
35165000;21/02/19 23:59;2019;2;21;23;8.8;67.34
35165000;22/02/19 0:59;2019;2;22;0;8.8;59.104
35165000;22/02/19 1:59;2019;2;22;1;8.9;59.106
35165000;22/02/19 2:59;2019;2;22;2;8.5;58.35
35165000;22/02/19 3:59;2019;2;22;3;8.9;57.35
35165000;22/02/19 4:59;2019;2;22;4;9.53;58.32
35165000;22/02/19 5:59;2019;2;22;5;9.54;59.27
35165000;22/02/19 6:59;2019;2;22;6;10.33;63.28
35165000;22/02/19 7:59;2019;2;22;7;12.29;65.27
35165000;22/02/19 8:59;2019;2;22;8;14.33;54.35
35165000;22/02/19 9:59;2019;2;22;9;16.54;40.261
35165000;22/02/19 10:59;2019;2;22;10;16.55;40.266
35165000;22/02/19 11:59;2019;2;22;11;17.27;41.27
35165000;22/02/19 12:59;2019;2;22;12;16.7;43.28
35165000;22/02/19 13:59;2019;2;22;13;16.9;40.34
35165000;22/02/19 14:59;2019;2;22;14;16.5;48.29
35165000;22/02/19 15:59;2019;2;22;15;15.29;54.26
35165000;22/02/19 16:59;2019;2;22;16;14.28;60.30
35165000;22/02/19 17:59;2019;2;22;17;10.30;74.32
35165000;22/02/19 18:59;2019;2;22;18;9.203;79.27
35165000;22/02/19 19:59;2019;2;22;19;9.207;76.56
35165000;22/02/19 20:59;2019;2;22;20;8.408;76.57
35165000;22/02/19 21:59;2019;2;22;21;8.416;77.31
35165000;22/02/19 22:59;2019;2;22;22;7.30;81.28
35165000;22/02/19 23:59;2019;2;22;23;8.8;73.32
35165000;23/02/19 0:59;2019;2;23;0;8.8;69.27
35165000;23/02/19 1:59;2019;2;23;1;8.9;60.34
35165000;23/02/19 2:59;2019;2;23;2;8.5;59.35
35165000;23/02/19 3:59;2019;2;23;3;8.9;64.28
35165000;23/02/19 4:59;2019;2;23;4;9.55;68.31
35165000;23/02/19 5:59;2019;2;23;5;9.56;73.26
35165000;23/02/19 6:59;2019;2;23;6;10.34;62.31
35165000;23/02/19 7:59;2019;2;23;7;12.30;58.32
35165000;23/02/19 8:59;2019;2;23;8;14.34;56.27
35165000;23/02/19 9:59;2019;2;23;9;16.56;51.32
35165000;23/02/19 10:59;2019;2;23;10;16.57;46.99
35165000;23/02/19 11:59;2019;2;23;11;17.28;46.101
35165000;23/02/19 12:59;2019;2;23;12;16.7;52.33
35165000;23/02/19 13:59;2019;2;23;13;16.9;55.35
35165000;23/02/19 14:59;2019;2;23;14;16.5;56.34
35165000;23/02/19 15:59;2019;2;23;15;15.30;64.27
35165000;23/02/19 16:59;2019;2;23;16;14.29;56.33
35165000;23/02/19 17:59;2019;2;23;17;10.31;74.33
35165000;23/02/19 18:59;2019;2;23;18;9.211;78.27
35165000;23/02/19 19:59;2019;2;23;19;9.215;79.201
35165000;23/02/19 20:59;2019;2;23;20;8.35;79.205
35165000;23/02/19 21:59;2019;2;23;21;9.26;77.26
35165000;23/02/19 22:59;2019;2;23;22;7.31;76.26
35165000;23/02/19 23:59;2019;2;23;23;8.8;67.35
35165000;24/02/19 0:59;2019;2;24;0;8.8;59.108
35165000;24/02/19 1:59;2019;2;24;1;8.9;59.110
35165000;24/02/19 2:59;2019;2;24;2;8.5;58.36
35165000;24/02/19 3:59;2019;2;24;3;8.9;57.36
35165000;24/02/19 4:59;2019;2;24;4;9.55;58.33
35165000;24/02/19 5:59;2019;2;24;5;9.56;59.28
35165000;24/02/19 6:59;2019;2;24;6;10.34;63.29
35165000;24/02/19 7:59;2019;2;24;7;12.30;65.28
35165000;24/02/19 8:59;2019;2;24;8;14.34;54.36
35165000;24/02/19 9:59;2019;2;24;9;16.56;40.271
35165000;24/02/19 10:59;2019;2;24;10;16.57;40.276
35165000;24/02/19 11:59;2019;2;24;11;17.28;41.28
35165000;24/02/19 12:59;2019;2;24;12;16.7;43.29
35165000;24/02/19 13:59;2019;2;24;13;16.9;40.35
35165000;24/02/19 14:59;2019;2;24;14;16.5;48.30
35165000;24/02/19 15:59;2019;2;24;15;15.30;54.27
35165000;24/02/19 16:59;2019;2;24;16;14.29;60.31
35165000;24/02/19 17:59;2019;2;24;17;10.31;74.33
35165000;24/02/19 18:59;2019;2;24;18;9.211;79.28
35165000;24/02/19 19:59;2019;2;24;19;9.215;76.58
35165000;24/02/19 20:59;2019;2;24;20;8.424;76.59
35165000;24/02/19 21:59;2019;2;24;21;8.432;77.32
35165000;24/02/19 22:59;2019;2;24;22;7.31;81.29
35165000;24/02/19 23:59;2019;2;24;23;8.8;73.33
35165000;25/02/19 0:59;2019;2;25;0;8.8;69.28
35165000;25/02/19 1:59;2019;2;25;1;8.9;60.35
35165000;25/02/19 2:59;2019;2;25;2;8.5;59.36
35165000;25/02/19 3:59;2019;2;25;3;8.9;64.29
35165000;25/02/19 4:59;2019;2;25;4;9.57;68.32
35165000;25/02/19 5:59;2019;2;25;5;9.58;73.27
35165000;25/02/19 6:59;2019;2;25;6;10.35;62.32
35165000;25/02/19 7:59;2019;2;25;7;12.31;58.33
35165000;25/02/19 8:59;2019;2;25;8;14.35;56.28
35165000;25/02/19 9:59;2019;2;25;9;16.58;51.33
35165000;25/02/19 10:59;2019;2;25;10;16.59;46.103
35165000;25/02/19 11:59;2019;2;25;11;17.29;46.105
35165000;25/02/19 12:59;2019;2;25;12;16.7;52.34
35165000;25/02/19 13:59;2019;2;25;13;16.9;55.36
35165000;25/02/19 14:59;2019;2;25;14;16.5;56.35
35165000;25/02/19 15:59;2019;2;25;15;15.31;64.28
35165000;25/02/19 16:59;2019;2;25;16;14.30;56.34
35165000;25/02/19 17:59;2019;2;25;17;10.32;74.34
35165000;25/02/19 18:59;2019;2;25;18;9.219;78.28
35165000;25/02/19 19:59;2019;2;25;19;9.223;79.209
35165000;25/02/19 20:59;2019;2;25;20;8.36;79.213
35165000;25/02/19 21:59;2019;2;25;21;9.27;77.27
35165000;25/02/19 22:59;2019;2;25;22;7.32;76.27
35165000;25/02/19 23:59;2019;2;25;23;8.8;67.36
35165000;26/02/19 0:59;2019;2;26;0;8.8;59.112
35165000;26/02/19 1:59;2019;2;26;1;8.9;59.114
35165000;26/02/19 2:59;2019;2;26;2;8.5;58.37
35165000;26/02/19 3:59;2019;2;26;3;8.9;57.37
35165000;26/02/19 4:59;2019;2;26;4;9.57;58.34
35165000;26/02/19 5:59;2019;2;26;5;9.58;59.29
35165000;26/02/19 6:59;2019;2;26;6;10.35;63.30
35165000;26/02/19 7:59;2019;2;26;7;12.31;65.29
35165000;26/02/19 8:59;2019;2;26;8;14.35;54.37
35165000;26/02/19 9:59;2019;2;26;9;16.58;40.281
35165000;26/02/19 10:59;2019;2;26;10;16.59;40.286
35165000;26/02/19 11:59;2019;2;26;11;17.29;41.29
35165000;26/02/19 12:59;2019;2;26;12;16.7;43.30
35165000;26/02/19 13:59;2019;2;26;13;16.9;40.36
35165000;26/02/19 14:59;2019;2;26;14;16.5;48.31
35165000;26/02/19 15:59;2019;2;26;15;15.31;54.28
35165000;26/02/19 16:59;2019;2;26;16;14.30;60.32
35165000;26/02/19 17:59;2019;2;26;17;10.32;74.34
35165000;26/02/19 18:59;2019;2;26;18;9.219;79.29
35165000;26/02/19 19:59;2019;2;26;19;9.223;76.60
35165000;26/02/19 20:59;2019;2;26;20;8.440;76.61
35165000;26/02/19 21:59;2019;2;26;21;8.448;77.33
35165000;26/02/19 22:59;2019;2;26;22;7.32;81.30
35165000;26/02/19 23:59;2019;2;26;23;8.8;73.34
35165000;27/02/19 0:59;2019;2;27;0;8.8;69.29
35165000;27/02/19 1:59;2019;2;27;1;8.9;60.36
35165000;27/02/19 2:59;2019;2;27;2;8.5;59.37
35165000;27/02/19 3:59;2019;2;27;3;8.9;64.30
35165000;27/02/19 4:59;2019;2;27;4;9.59;68.33
35165000;27/02/19 5:59;2019;2;27;5;9.60;73.28
35165000;27/02/19 6:59;2019;2;27;6;10.36;62.33
35165000;27/02/19 7:59;2019;2;27;7;12.32;58.34
35165000;27/02/19 8:59;2019;2;27;8;14.36;56.29
35165000;27/02/19 9:59;2019;2;27;9;16.60;51.34
35165000;27/02/19 10:59;2019;2;27;10;16.61;46.107
35165000;27/02/19 11:59;2019;2;27;11;17.30;46.109
35165000;27/02/19 12:59;2019;2;27;12;16.7;52.35
35165000;27/02/19 13:59;2019;2;27;13;16.9;55.37
35165000;27/02/19 14:59;2019;2;27;14;16.5;56.36
35165000;27/02/19 15:59;2019;2;27;15;15.32;64.29
35165000;27/02/19 16:59;2019;2;27;16;14.31;56.35
35165000;27/02/19 17:59;2019;2;27;17;10.33;74.35
35165000;27/02/19 18:59;2019;2;27;18;9.227;78.29
35165000;27/02/19 19:59;2019;2;27;19;9.231;79.217
35165000;27/02/19 20:59;2019;2;27;20;8.37;79.221
35165000;27/02/19 21:59;2019;2;27;21;9.28;77.28
35165000;27/02/19 22:59;2019;2;27;22;7.33;76.28
35165000;27/02/19 23:59;2019;2;27;23;8.8;67.37
35165000;28/02/19 0:59;2019;2;28;0;8.8;59.116
35165000;28/02/19 1:59;2019;2;28;1;8.9;59.118
35165000;28/02/19 2:59;2019;2;28;2;8.5;58.38
35165000;28/02/19 3:59;2019;2;28;3;8.9;57.38
35165000;28/02/19 4:59;2019;2;28;4;9.59;58.35
35165000;28/02/19 5:59;2019;2;28;5;9.60;59.30
35165000;28/02/19 6:59;2019;2;28;6;10.36;63.31
35165000;28/02/19 7:59;2019;2;28;7;12.32;65.30
35165000;28/02/19 8:59;2019;2;28;8;14.36;54.38
35165000;28/02/19 9:59;2019;2;28;9;16.60;40.291
35165000;28/02/19 10:59;2019;2;28;10;16.61;40.296
35165000;28/02/19 11:59;2019;2;28;11;17.30;41.30
35165000;28/02/19 12:59;2019;2;28;12;16.7;43.31
35165000;28/02/19 13:59;2019;2;28;13;16.9;40.37
35165000;28/02/19 14:59;2019;2;28;14;16.5;48.32
35165000;28/02/19 15:59;2019;2;28;15;15.32;54.29
35165000;28/02/19 16:59;2019;2;28;16;14.31;60.33
35165000;28/02/19 17:59;2019;2;28;17;10.33;74.35
